created_at,updated_at,name,display_name
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"take orders calculate charges and process billing or payments",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"prepare financial statements business activity reports and forecasts",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"hire, train, oversee and sometimes fire employees",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"order food and beverages equipment and supplies",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"oversee food preparation, portion sizes and the overall presentation of food",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"inspect supplies equipment and work areas",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"hire, train and evaluate workers",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"inspect guest rooms public areas and grounds for cleanliness and appearance",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"ensure that company standards for guest services décor, and housekeeping are met",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"budget resources for projects and programs by determining staffing, training and equipment needs",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"hire, supervise and evaluate scientists technicians and other staff members",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"inspect all building facilities including the grounds and equipment",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"knead, roll, cut and shape dough",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"place dough into pans into molds or onto baking sheets",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"remove unwanted hair, using wax, lasers or other approved treatments",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"establish and carry out departmental or organizational goals policies and procedures",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"estimate the probability and likely economic cost of an event such as death, sickness an accident or a natural disaster",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"design, test and administer insurance policies investments pension plans and other business strategies to minimize risk and maximize profitability",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"develop new mathematical rules theories and concepts in areas such as algebra and geometry",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"apply mathematical theories and techniques to solve practical problems in business engineering, the sciences and other fields",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"design surveys experiments or opinion polls to collect data",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"identify and solve problems in areas such as business logistics healthcare, or other fields",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"present music, news and sports the weather, the time and commercials",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"announce station programming information, such as program schedules and station breaks for commercials or public service information",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"operate, monitor and adjust audio, video, ligbhting and broadcast equipment to ensure consistent quality",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"record speech, music and other sounds on recording equipment",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"read content and correct spelling, punctuation and grammatical errors",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"shoot and record television programs motion pictures music videos documentaries or news and sporting events",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"interview people who have information, analysis or opinions about a story or article",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"edit, standardize or make changes to material prepared by other writers or establishment personnel",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"write fiction or nonfiction through scripts novels biographies and more",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"write advertising copy for newspapers magazines broadcasts and the internet",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"track down consumers who have an out of date address by using the internet, post office, credit bureaus or neighbors",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"use bookkeeping software, spreadsheets and databases",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"receive and record cash, checks and vouchers",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"put costs and income into the software, assigning each to an appropriate account",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"produce reports and such as balance sheets income statements and totals by account",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"review text, graphics or other materials created by writers and designers",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"provide general information to staff, clients or the public",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"prepare routine reports claims bills or orders",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"collect and record data from customers and staff, and the public",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"keep records of items shipped, received or transferred to another location",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"find, sort or move goods between different parts of the business",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"get customer signatures for registered, certified and insured mail",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"greet and welcome customers clients and other visitors",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"prepare memos invoices or other reports",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"accept checks cash and other forms of payment from customers",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"monitor animals and record details of their diet, physical condition and behavior",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"exercise animals bathe animals trim nails clip hair, and attend to other groom needs",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"inspect and analyze hair, skin and scalp to recommend treatment",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"wash, color, lighten and condition hair",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"cut,dry and style hair",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"develop schedules and routines to ensure that children have enough physical activity, rest and playtime",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"remove nail polish clean, trim and file nails",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"plan, organize and lead activities for groups or recreation centers",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"conduct quality control checks clean and maintain work area, tools and other equipment",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"bend, form and shape fabric or material",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"setup, start or load food or tobacco processing equipment",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"check, weigh and mix ingredients according to recipes",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"set and control temperatures flow rates and pressures of machinery",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"repair jewelry by replacing broken clasps altering ring sizes or resetting stones",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"set up, operate, and disassemble manual, automatic and computer numerically controlled machine tools",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"align, secure, and adjust cutting tools and workpieces",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"insert material into machines manually or with a hoist",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"operate metal or plastic molding, casting or coremaking machines",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"adjust machine settings for temperature, cycle times and speed and feed rates",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"clean and maintain tools equipment and work areas",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"control power generating equipment, which may use any one type of fuel such as coal, nuclear power or natural gas",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"read charts meters and gauges to monitor voltage and electricity flows",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"inspect, est or measure materials or products being produced",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"measured products with rules calipers gauges or micrometers",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"operate engines boilers and auxiliary equipment",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"read gauges meters and charts to track boiler operations",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"monitor boiler water, chemical and fuel levels",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"activate valves to change the amount of water, air and fuel in boilers",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"fire coal furnaces or feed boilers using gas feeds or oil pumps",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"monitor opearting conditions meters and gauges",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"lift wood pieces onto machines either by hand or with hoists",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"operate woodworking machines including saws and milling and sanding machines",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"escort judges jurors witnesses and prisoners",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"drive firetrucks and other emergency vehicles put out fires using water hoses fire extinguishers and water pumps",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"analyze information with chemists engineers and attorneys",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"search online, public and court records to uncover clues",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"represent companies and brands at conventions trade shows and other events",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"pose for photos paintings or sculptures",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"solicit potential clients to buy, sell and rent properties",
'2022-11-06 00:16:49.031','2022-11-06 00:16:49.031',"advise clients on prices mortgages market conditions and related information",
